time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-06-19 09:30:12,0.0,0.89831,1.33361,0.0,1390.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:14,-0.00543,0.89911,1.33405,-915.0,-730.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:16,-0.00543,0.89906,1.33399,0.0,31.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:18,-0.00543,0.91847,1.3487,0.0,10000.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:20,-0.00543,0.88174,1.31882,-1772.0,-25.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:22,-0.00543,0.9183,1.32027,0.0,0.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:24,-0.00543,0.75555,1.09838,0.0,-10.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:26,-0.00543,0.75624,1.09887,0.0,21.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:27,0.0,0.83772,1.19596,100999.0,0.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:29,0.0,0.95337,1.32395,0.0,0.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:31,-0.00543,0.95339,1.32396,0.0,-10.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:33,-0.00543,0.76549,1.08438,0.0,0.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:35,-0.01087,0.76406,1.08424,933.0,1000.0,-0.01087,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:37,-0.00543,0.74566,1.07458,0.0,1000.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:39,-0.00543,0.74377,1.07363,-1000.0,0.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:41,-0.01087,0.75344,1.08067,0.0,0.0,-0.01087,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:43,-0.01087,0.83265,1.12081,1092.0,0.0,-0.01087,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:44,-0.01087,0.83284,1.12094,0.0,-135.0,-0.01087,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:46,-0.01087,0.82624,1.11642,10.0,-25.0,-0.01087,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:48,0.0,0.9165,1.21797,105738.0,0.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:50,0.0,0.91621,1.21778,0.0,0.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:52,0.0,0.93868,1.22912,0.0,0.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:54,0.0,0.9385,1.229,0.0,0.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:56,0.0,1.0522,1.36919,1.0,0.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:57,0.0,1.05328,1.36972,500.0,0.0,0.0,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:30:59,-0.00543,0.91049,1.12249,1.0,0.0,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.00543
2023-06-19 09:31:01,-0.00543,0.90538,1.11929,20.0,0.0,-0.00543,-0.00543,-0.01087,-0.01087,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087
2023-06-19 09:31:03,-0.00543,0.968,1.15774,-10.0,0.0,-0.00543,-0.00543,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087
2023-06-19 09:31:05,-0.00543,0.978,1.16188,0.0,100.0,-0.00543,-0.00543,-0.00543,-0.00543,-0.01087,0.0,0.0,-0.00543,-0.00543,-0.01087
