time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-06-16 09:30:12,0.0,5.80848,2.30778,391.0,-312.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:14,0.0018,21.15579,2.77456,0.0,-609.0,0.0018,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:16,0.0,17.03051,2.79082,0.0,-58.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:17,0.0,18.18939,2.80256,0.0,164.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:19,0.0,4.8066,2.30318,0.0,814.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:21,0.0,4.92522,2.31339,429.0,0.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:23,0.0,4.70926,2.3019,1000.0,0.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:25,0.0,4.8953,2.31014,102.0,-600.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:27,0.0018,12.67726,2.80241,0.0,-3467.0,0.0018,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:29,0.0,13.32277,2.9349,-7.0,-450.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:31,0.0,17.22793,2.96346,0.0,1644.0,0.0,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
2023-06-16 09:30:32,0.0018,14.89281,2.89216,-223.0,0.0,0.0018,0.0,0.0018,-0.00721,-0.00721,-0.00901,-0.00721,-0.0036,-0.0036,-0.0036
