time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-05-31 10:00:13,0.0,0.14787,0.10534,0.0,-1.0,0.0,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:15,0.00057,0.093,0.10308,-1.0,0.0,0.00057,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:17,0.00172,0.11112,0.10362,0.0,-1.0,0.00172,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:19,-0.00057,0.13602,0.09559,0.0,-1.0,-0.00057,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:21,0.00229,0.21519,0.10119,-8.0,1712.0,0.00229,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:23,0.0,0.1436,0.10762,0.0,-1.0,0.0,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:25,0.00229,0.43574,0.10814,-1.0,210.0,0.00229,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:27,0.00172,0.23426,0.10225,-325.0,0.0,0.00172,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:28,0.00057,0.47349,0.11046,0.0,10.0,0.00057,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:30,0.00057,0.45731,0.10963,-2.0,-1.0,0.00057,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:32,0.00229,0.57944,0.11434,-9.0,600.0,0.00229,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:34,0.00229,0.54835,0.1127,-8.0,299.0,0.00229,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:36,0.00115,0.57502,0.11238,0.0,98.0,0.00115,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:38,0.00229,0.4337,0.11008,-2.0,5.0,0.00229,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:40,0.00115,0.41603,0.10993,0.0,30.0,0.00115,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:41,0.00229,0.92985,0.11275,-1.0,0.0,0.00229,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:43,0.00229,1.02176,0.11149,-1.0,214.0,0.00229,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:45,0.00172,0.64974,0.10916,0.0,-1.0,0.00172,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
2023-05-31 10:00:47,0.00229,0.59428,0.10861,0.0,0.0,0.00229,0.00229,0.00344,-0.00115,-0.00057,0.00229,0.00229,0.00229,0.00344,0.00688
