time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-05-17 09:45:14,0.0,0.04501,0.20799,0.0,59.0,0.0,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:16,0.00161,0.06384,0.21218,4539.0,-1930.0,0.00161,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:18,0.00482,0.11495,0.24512,0.0,0.0,0.00482,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:20,0.00643,0.58115,0.30781,0.0,2638.0,0.00643,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:22,0.00643,0.55744,0.30597,0.0,0.0,0.00643,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:24,0.0,0.29438,0.27493,2.0,0.0,0.0,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:25,0.00482,0.19938,0.25563,0.0,193.0,0.00482,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:27,0.00322,0.18018,0.22402,-1.0,0.0,0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:29,0.00322,0.26952,0.24499,218.0,0.0,0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:31,0.00322,0.82949,0.31676,0.0,1.0,0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:33,0.00161,0.20086,0.22785,0.0,0.0,0.00161,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:35,0.0,0.20847,0.26222,0.0,-314.0,0.0,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:36,0.00322,0.24219,0.2797,0.0,0.0,0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:38,0.0,0.08867,0.25979,-1327.0,0.0,0.0,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:40,-0.00161,0.09012,0.26043,0.0,-1.0,-0.00161,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:42,-0.00161,0.09963,0.27292,0.0,0.0,-0.00161,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:44,-0.00161,0.10189,0.27501,0.0,-270.0,-0.00161,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:46,-0.00161,0.20833,0.28919,0.0,1.0,-0.00161,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:47,-0.00322,0.19738,0.29628,0.0,-23478.0,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:49,0.0,0.32943,0.28618,0.0,50.0,0.0,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:51,0.0,0.32971,0.28581,0.0,363.0,0.0,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:53,0.0,0.36403,0.29353,0.0,20.0,0.0,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:55,-0.00322,0.28711,0.28817,80.0,0.0,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:57,-0.00322,0.05916,0.16826,200.0,0.0,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:45:58,-0.00322,0.10455,0.18567,25.0,29.0,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125,0.01286,0.01125
2023-05-17 09:46:00,-0.00482,0.11143,0.19366,1000.0,570.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:02,-0.00482,0.07639,0.17897,0.0,-897.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:04,-0.00482,0.16491,0.22158,0.0,30.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:06,-0.00482,0.06926,0.16906,0.0,0.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:08,-0.00482,0.07133,0.17069,0.0,0.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:09,-0.00643,0.07781,0.17794,0.0,-675.0,-0.00643,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:11,-0.00643,0.07649,0.17698,0.0,201.0,-0.00643,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:13,-0.00643,0.09471,0.18619,0.0,0.0,-0.00643,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:15,-0.00482,0.11532,0.22543,-50.0,0.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:17,-0.00643,0.11541,0.22497,0.0,0.0,-0.00643,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:19,-0.00482,0.11838,0.2259,0.0,20.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:20,-0.00482,0.10952,0.24545,5014.0,0.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:22,-0.00804,0.09411,0.23732,0.0,29.0,-0.00804,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:24,-0.00482,0.16057,0.3014,0.0,5.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:26,-0.00482,0.12731,0.28235,0.0,1000.0,-0.00482,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:28,-0.00322,0.11664,0.29755,-300.0,0.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:30,-0.00322,0.26471,0.34809,0.0,-33.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:31,-0.00322,0.27713,0.35128,0.0,-100.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:33,-0.00322,0.27304,0.34797,0.0,16.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:35,-0.00322,0.36005,0.40994,0.0,130.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:37,-0.00161,0.35386,0.40894,0.0,300.0,-0.00161,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:39,-0.00322,0.38583,0.42039,32.0,96.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:41,-0.00161,0.42154,0.43111,43.0,-199.0,-0.00161,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:42,-0.00161,0.21019,0.31407,102.0,0.0,-0.00161,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:44,-0.00322,0.10228,0.1955,0.0,101.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:46,-0.00161,0.11466,0.26752,0.0,47.0,-0.00161,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:48,-0.00161,0.17637,0.30199,0.0,3.0,-0.00161,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:50,-0.00161,0.17062,0.29756,10.0,0.0,-0.00161,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:52,-0.00161,0.25445,0.32569,0.0,-300.0,-0.00161,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:54,-0.00322,0.26677,0.32864,0.0,-1086.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:55,-0.00161,0.2789,0.33116,-1.0,1005.0,-0.00161,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:57,-0.00322,0.29243,0.33424,0.0,-4.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:46:59,-0.00322,0.28996,0.33229,0.0,300.0,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286,0.01286,0.01125
2023-05-17 09:47:01,-0.00482,0.06351,0.19199,-12737.0,0.0,-0.00482,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:03,-0.00322,0.05576,0.1922,0.0,50.0,-0.00322,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:05,-0.00322,0.05456,0.18726,0.0,0.0,-0.00322,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:06,-0.00322,0.11541,0.20034,-10.0,0.0,-0.00322,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:08,-0.00482,0.11471,0.19963,0.0,-251.0,-0.00482,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:10,-0.00322,0.11661,0.20062,-1.0,0.0,-0.00322,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:12,-0.00482,0.07418,0.18455,-80.0,-1.0,-0.00482,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:14,0.0,0.1993,0.3976,4217.0,-26644.0,0.0,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:15,0.00804,1.13918,0.53859,0.0,-3464.0,0.00804,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:17,0.00804,1.596,0.54436,-744.0,0.0,0.00804,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:19,0.00482,14.41845,0.8513,0.0,-787.0,0.00482,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:21,0.00482,17.58692,0.74266,144.0,4.0,0.00482,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:23,0.00482,30.28463,0.76856,-15.0,-1.0,0.00482,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:25,0.00643,20.56477,0.76308,96.0,0.0,0.00643,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:26,0.00965,5.07043,2.32717,0.0,-11689.0,0.00965,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:28,0.01125,5.15572,2.29289,-1541.0,-300.0,0.01125,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:30,0.00965,15.38965,1.27363,-130.0,0.0,0.00965,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:32,0.00643,12.23545,1.55405,60.0,0.0,0.00643,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:34,0.00965,9.48324,2.07023,0.0,-100.0,0.00965,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:36,0.01125,4.19244,2.18687,-23332.0,7583.0,0.01125,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:37,0.01125,2.64115,1.79911,-558.0,0.0,0.01125,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:39,0.01125,0.60291,1.23019,-13295.0,0.0,0.01125,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:41,0.01286,1.75582,2.29832,-1.0,-300.0,0.01286,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:43,0.01125,1.43393,1.60982,-14388.0,6277.0,0.01125,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:45,0.01286,0.89647,1.6272,4330.0,2480.0,0.01286,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:47,0.01447,1.90258,2.60832,0.0,-2962.0,0.01447,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:49,0.02251,6.82695,3.0773,0.0,-220.0,0.02251,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
2023-05-17 09:47:50,0.02251,2.64751,2.75007,150.0,0.0,0.02251,-0.00161,-0.00322,-0.00322,-0.00322,0.00482,0.00643,0.0,0.0,0.01286
