time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-05-15 09:20:23,0.0,3.41349,2.81204,52.0,286.0,0.0,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:25,0.00244,3.72688,4.8363,32836.0,-24068.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:27,0.00244,3.52487,4.71427,-14.0,34.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:29,0.00244,3.37646,4.62794,-49.0,436.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:31,0.00244,3.25068,4.56703,32.0,53.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:33,0.00244,2.93344,4.36949,-178.0,-673.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:34,0.00244,2.93988,4.72246,29185.0,-1.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:36,0.00244,3.01682,5.04173,-293.0,731.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:38,0.00365,2.59965,4.61078,-501.0,24.0,0.00365,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:40,0.00365,2.50408,4.53813,26.0,-360.0,0.00365,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:42,0.00365,2.31659,4.44718,-166.0,506.0,0.00365,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:43,0.00365,2.37904,4.49535,-8.0,0.0,0.00365,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:45,0.00244,2.38994,4.52174,92.0,-7.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:47,0.00244,2.52942,4.28228,1169.0,-179.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:49,0.00244,2.6835,4.28791,1392.0,20.0,0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:51,0.00122,3.1873,2.96811,-585.0,-1101.0,0.00122,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:53,0.0,4.0713,3.24602,881.0,-280.0,0.0,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:54,0.0,2.289,2.43866,-20370.0,11916.0,0.0,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:56,0.0,1.99251,2.35314,-572.0,1.0,0.0,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:20:58,-0.00122,2.38833,2.44525,10.0,-470.0,-0.00122,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487,-0.00487,-0.00853
2023-05-15 09:21:00,-0.00122,2.18295,2.34952,106.0,429.0,-0.00122,0.0,0.00122,0.00122,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:02,-0.00122,2.41023,2.40517,1.0,119.0,-0.00122,0.0,0.00122,0.00122,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:04,-0.00244,0.8905,1.54628,219.0,0.0,-0.00244,0.0,0.00122,0.00122,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:05,-0.00244,1.05377,1.57567,175.0,0.0,-0.00244,0.0,0.00122,0.00122,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:07,-0.00244,1.6664,1.65144,26.0,12.0,-0.00244,0.0,0.00122,0.00122,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:09,-0.00244,0.5957,1.07626,-2.0,1305.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:11,-0.00365,1.09686,1.07851,997.0,0.0,-0.00365,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:13,-0.00609,0.53827,0.66985,85.0,-1723.0,-0.00609,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:15,-0.00731,0.15825,0.32432,1111.0,-80.0,-0.00731,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:16,-0.00853,0.19006,0.34015,-5.0,-600.0,-0.00853,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:18,-0.00853,0.10875,0.1844,-331.0,-187.0,-0.00853,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:20,-0.00974,0.11971,0.19917,-1.0,89.0,-0.00974,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:22,-0.00974,0.10015,0.17628,-700.0,106.0,-0.00974,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:24,-0.00974,0.10722,0.17748,-10.0,766.0,-0.00974,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:26,-0.00974,0.17166,0.204,0.0,-2340.0,-0.00974,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:27,-0.00853,0.11944,0.19113,0.0,-80.0,-0.00853,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:29,-0.00609,0.22098,0.53425,-1844.0,841.0,-0.00609,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:31,-0.00731,0.12157,0.52223,35.0,90.0,-0.00731,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:33,-0.00731,0.23444,0.65407,102.0,9533.0,-0.00731,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:35,-0.00122,0.33662,0.70377,22.0,-9682.0,-0.00122,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:36,-0.00122,0.47358,1.11323,-28814.0,1062.0,-0.00122,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:38,-0.00487,0.48988,1.0831,2.0,16240.0,-0.00487,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:40,-0.00365,0.55977,1.23811,21709.0,-15915.0,-0.00365,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:42,-0.00365,0.72573,1.43095,0.0,90.0,-0.00365,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:44,-0.00244,0.83826,1.76491,31.0,161.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:46,-0.00244,1.25207,1.80374,3106.0,293.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:47,-0.00244,1.06502,1.73917,-10.0,-16.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:49,-0.00122,1.1154,1.83388,-1620.0,-176.0,-0.00122,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:51,-0.00244,0.6958,1.23205,99.0,83.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:53,-0.00244,1.16942,1.87498,28741.0,-19722.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:55,-0.00244,0.76715,1.23645,265.0,9.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:57,-0.00244,0.95914,1.31165,1156.0,5.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:21:58,-0.00244,1.00338,1.33103,161.0,146.0,-0.00244,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244,-0.00122,-0.00487
2023-05-15 09:22:00,-0.00244,1.40561,1.40647,161.0,165.0,-0.00244,-0.00122,-0.00244,-0.00244,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244
2023-05-15 09:22:02,-0.00244,1.47233,1.49586,0.0,1.0,-0.00244,-0.00122,-0.00244,-0.00244,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244
2023-05-15 09:22:04,-0.00122,1.23359,1.95378,-42.0,-7.0,-0.00122,-0.00122,-0.00244,-0.00244,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244
2023-05-15 09:22:06,-0.00122,1.22462,1.97439,0.0,0.0,-0.00122,-0.00122,-0.00244,-0.00244,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244
2023-05-15 09:22:08,-0.00122,1.25467,1.9279,38.0,-136.0,-0.00122,-0.00122,-0.00244,-0.00244,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244
2023-05-15 09:22:09,-0.00122,1.3196,1.89645,150.0,244.0,-0.00122,-0.00244,-0.00122,-0.00122,-0.00244,0.0,0.00122,-0.00487,-0.00487,-0.00244
