reward
0.5
0.4933386625101169
0.5013322675173791
0.5013322675173791
0.5013322675173791
0.4933386625101169
0.49467518646270037
0.4986687966156751
0.4986687966156751
0.5
0.5
0.5038226298056543
0.5
0.5038226298056543
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5025367833829174
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.504060089510555
0.504060089510555
0.5
0.5
0.4979372937620307
0.4979372937620307
0.5
0.5
0.5
0.4979372937620307
0.4979372937620307
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5020885547079766
0.5020885547079766
0.5
0.5020885547079766
0.5
0.5018274853937328
0.5
0.5
0.5
0.5036589828475068
0.5018294914237534
0.5018294914237534
0.5018294914237534
0.5018294914237534
0.5018294914237534
0.5
0.5042571305918196
0.5
0.5042571305918196
0.5042571305918196
0.5042571305918196
0.5042571305918196
0.5
0.5
0.5042571305918196
0.5
0.5
0.5
0.4980620155110955
0.4980620155110955
0.4980620155110955
0.5
0.5
0.4980620155110955
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5040749798063189
0.5040650406541923
0.5040650406541923
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.48995983973145485
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5036630038327227
0.5
0.5
0.5
0.5
0.5
0.5073260076654454
0.5
0.5
0.5
0.49877899875476334
0.5
0.5
0.5012218963820487
0.5012218963820487
0.5
0.5
0.5
0.5
0.49817850630885613
0.5
0.5
0.5091575093877813
0.5091575093877813
0.49818049487657845
0.49818049487657845
0.49818049487657845
0.49818049487657845
0.49818049487657845
0.5
0.5
0.5
0.5012742100322308
0.49872676339388516
0.49872676339388516
0.5
0.5
0.5
0.5012742100322308
0.5
0.5
0.5
0.49607843152868253
0.49607843152868253
0.492156863057365
0.49607843152868253
0.5157604413107038
0.48442367650568485
0.492156863057365
0.5
0.5
0.4980620155110955
0.49612403102219105
0.5038850039709359
0.5
0.4980597593821585
0.5
0.4980597593821585
0.5038850039709359
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.49708114424720407
0.5
0.5058479533375552
0.5
0.49708114424720407
0.48828353825956583
0.508818341884762
0.49708114424720407
0.49708114424720407
0.49708114424720407
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5055928411893547
0.5027964205946773
0.5
0.5
0.5
0.5
0.502666666599301
0.494666666801398
0.5
0.5080385850742459
0.5026795283580819
0.5080256823760768
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.4963045085314661
0.5037037037933866
0.5037037037933866
0.5037037037933866
0.5037037037933866
0.5
0.5037037037933866
0.49629629620661336
0.4963045085314661
0.4963045085314661
0.4960691823313634
0.4921383646627267
0.4921383646627267
0.5019747236122688
0.4921383646627267
0.5
0.505896226502955
0.5019723865746831
0.5
0.5059171599180748
0.5
0.5
0.4933386625101169
0.4960031973508497
0.5
0.5
0.5013322675173791
0.5
0.5
0.49732905979423475
0.5
0.5
0.49607381216871244
0.5
0.5
0.5
0.5
0.5
0.49607381216871244
0.49803921576434124
0.5
0.5
0.49831479605442536
0.5
0.5
0.5016886187950149
0.5033772375900298
0.49915654518796754
0.5016869096240649
0.5
0.5
0.5
0.4991435422756088
0.5
