time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-05-17 12:00:20,5960,2.161570189162281,2.701016042780749,0.0,150.0,5960,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:22,5970,3.1490847036922123,3.1371458674783423,0.0,1.0,5970,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:24,5970,2.28448087431694,2.7175977371451663,123.0,0.0,5970,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:26,5970,2.625220680958386,2.68598040930558,0.0,3388.0,5970,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:28,5980,2.6537753222836096,2.701047120418848,-442.0,0.0,5980,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:30,5980,2.6383422281521014,2.6917051092349205,0.0,-258.0,5980,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:31,5990,2.623598976259818,3.265697361335487,1668.0,0.0,5990,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:33,6010,2.4070403633735933,2.3899463376599552,-7.0,2.0,6010,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:35,6030,3.275334608030593,2.29359095193214,98.0,0.0,6030,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:37,6020,4.574171029668412,2.025848418710147,-1.0,-368.0,6020,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:39,6030,2.8097271648873074,2.33876298394712,-307.0,0.0,6030,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:41,6020,1.75544682422452,2.122191952123621,-923.0,475.0,6020,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:43,6010,1.650032722513089,1.9744471133935224,-83.0,-64.0,6010,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:45,6000,1.5209507296633435,2.299827380161997,-1711.0,83.0,6000,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:47,6010,1.6330638770011094,2.424159007138525,-277.0,-190.0,6010,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:49,6010,2.1036212172730364,2.771300664291904,-1.0,4.0,6010,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:51,6000,1.883761635770547,2.645732162868883,-104.0,0.0,6000,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:53,5990,0.9955386112913692,2.825951825951826,416.0,0.0,5990,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:55,5990,1.0207553312713658,2.8629349470499244,3.0,0.0,5990,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:57,6000,1.9157413455258,2.866085946573752,77.0,-1.0,6000,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:00:58,6000,1.6182855040470934,2.470809698308318,-10.0,0.0,6000,5940,5940,5880,5870,5900,5900,5900,5900,5890
2023-05-17 12:01:00,5990,0.626105635582512,2.105393996247655,-16.0,1.0,5990,6000,6000,5940,5940,5880,5870,5900,5900,5900
2023-05-17 12:01:02,5980,0.8258081067213956,2.3867679392364582,0.0,-171.0,5980,6000,6000,5940,5940,5880,5870,5900,5900,5900
2023-05-17 12:01:04,5990,0.8379183118648457,2.348500466303441,0.0,0.0,5990,6000,6000,5940,5940,5880,5870,5900,5900,5900
2023-05-17 12:01:06,5990,1.5343176133243854,2.1809369951534734,-98.0,-97.0,5990,6000,6000,5940,5940,5880,5870,5900,5900,5900
