time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-06-01 09:30:12,2390,2.9029739586008527,3.841716674724837,-103.0,-722.0,2390,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:14,2385,2.18842014748417,3.640922481997921,0.0,-50.0,2385,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:16,2390,1.9640035442664108,3.5124088282656056,-11.0,-937.0,2390,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:17,2390,2.20781062506818,3.646964998248082,-21.0,-27.0,2390,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:19,2385,2.2768113990525274,3.634526226163343,-67.0,-116.0,2385,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:21,2390,2.280883945270204,3.6179298715674153,-36.0,38.0,2390,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:23,2390,2.122045371589112,3.344796410076778,-64.0,3.0,2390,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:25,2390,2.4121391511051176,3.4416109358969487,-249.0,223.0,2390,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:27,2380,2.2702969588550985,3.013498281404378,887.0,-26.0,2380,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:29,2385,3.677337791244384,3.3985486581453377,178.0,-41726.0,2385,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:31,2375,1.5197057922157524,2.4795481909958155,-3.0,-28.0,2375,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:33,2380,1.61835918954929,2.503238750599379,-920.0,0.0,2380,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:35,2380,1.7715001123559435,2.5027148395928367,-13.0,0.0,2380,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:36,2375,2.2113916617733413,2.635511325179146,84360.0,-31617.0,2375,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:38,2375,1.019956078939999,2.0614306352739056,-11.0,-369.0,2375,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:40,2375,1.0925132416830328,2.060212519349996,455.0,0.0,2375,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:42,2375,1.2005065359477125,2.084538210125281,0.0,100.0,2375,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:44,2375,1.253328031809145,2.0839980973323664,39.0,-50.0,2375,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:46,2365,0.4061183172861884,1.4720750603836308,0.0,-1.0,2365,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:48,2365,0.4564697895451459,1.5241649850065069,0.0,20.0,2365,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:50,2370,0.4076647474273417,1.505713465403388,1398.0,1665.0,2370,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:52,2370,0.3031443830863259,1.4097654825166823,-20.0,474.0,2370,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:54,2365,0.3947911115230437,1.4387034205202154,87.0,-4731.0,2365,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:56,2370,0.4026266416510319,1.437343922856,-2.0,-7.0,2370,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:57,2365,0.394204607760984,1.423537956054009,299.0,42.0,2365,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:30:59,2365,0.3776447185999317,1.4013703247642175,450.0,-1375.0,2365,2395,2395,2385,2385,2375,2375,2350,2350,2345
2023-06-01 09:31:01,2365,0.3772933696639419,1.3744357558216722,-2.0,141.0,2365,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:03,2370,0.3747415881687136,1.3565043871039857,89.0,299.0,2370,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:05,2370,0.3881719327997316,1.359820217931587,-76.0,50.0,2370,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:07,2370,0.3041873810146797,1.3130527014871962,-2004.0,-1.0,2370,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:09,2370,0.9964736790345468,1.884595189100972,0.0,1745.0,2370,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:11,2375,0.9366582573258296,1.8524833571503256,0.0,-209.0,2375,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:13,2375,1.0600113846591717,1.8799442380507565,0.0,30.0,2375,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:15,2370,0.9824271215148668,1.8330607492827344,1.0,2351.0,2370,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:17,2370,0.8470921393173404,1.7771761360969365,6.0,100.0,2370,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:19,2375,0.8238561630965803,1.776671140307504,-2.0,-641.0,2375,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:20,2370,0.7677580818157703,1.7499016279736697,0.0,-1.0,2370,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:22,2375,1.7683472844072416,2.19979953711297,480.0,419.0,2375,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:24,2380,1.6035442416305148,2.1470544258373208,-2.0,212.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:26,2380,1.4836398863013525,2.106907986791291,-129.0,0.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:28,2375,1.2731136861216426,1.9911227909760985,-43.0,-42.0,2375,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:30,2375,1.2626864410360417,1.9956635462555063,-11.0,-4.0,2375,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:32,2380,1.2352410374003415,1.936846253739154,89.0,-212.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:34,2380,1.0666976444936913,1.8349091529575945,140.0,0.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:36,2380,0.9930662020905924,1.8045797656092013,-13.0,0.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:37,2380,1.0129365669121124,1.7863954379197582,-2.0,63.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:39,2380,1.289781601951059,1.9011062380555688,-2.0,0.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:41,2380,1.239993043414585,1.8772930617943984,0.0,8.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:43,2385,2.470782510296188,2.306129417790678,75083.0,-42316.0,2385,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:45,2380,0.9687687311570152,1.6822431246594591,0.0,17311.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:47,2385,2.342433658255444,2.150236536841423,-33.0,0.0,2385,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:49,2385,2.2288140661443694,2.224894730126324,-5.0,0.0,2385,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:51,2380,2.104689683147789,2.1793853999631976,-2.0,-1507.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:53,2380,2.0859743726062474,2.1937585022996697,194.0,-2.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:55,2385,2.1024146092545544,2.19900418540163,-2.0,14.0,2385,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:56,2380,2.2192387402181177,2.2354891386655606,0.0,-1.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:31:58,2380,2.2800964961588908,2.252934625421785,-781.0,67.0,2380,2365,2370,2395,2395,2385,2385,2375,2375,2350
2023-06-01 09:32:00,2385,2.486747804331396,2.269127157023771,819.0,-580.0,2385,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:02,2380,2.5249409603778536,2.264197564853499,110.0,30.0,2380,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:04,2380,2.9768529708671605,2.369493382402,80.0,-322.0,2380,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:06,2380,2.622991203858952,2.305329006583236,4.0,3.0,2380,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:08,2385,2.5770321600405164,2.114194651987087,1.0,0.0,2385,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:10,2380,2.376693095474067,2.104409898276831,-1673.0,-1.0,2380,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:12,2390,4.614967079479542,2.653463743239304,-10.0,3.0,2390,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:14,2385,2.353364067920394,2.106052855389888,-11.0,1.0,2385,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:16,2380,2.8002954278469825,2.366776866817955,-10.0,-2158.0,2380,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:17,2385,2.384093761153133,2.140387094334152,170.0,-334.0,2385,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:19,2380,2.57512794043357,2.3102344719482724,-52.0,98.0,2380,2380,2385,2365,2370,2395,2395,2385,2385,2375
2023-06-01 09:32:21,2380,2.176659414725706,2.0996756810082253,977.0,15.0,2380,2380,2385,2365,2370,2395,2395,2385,2385,2375
