time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-06-16 10:30:14,2765,0.3382505778150061,0.3012845818416121,-13.0,1.0,2765,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:16,2765,0.3518053855569155,0.3052485626408567,961.0,-1.0,2765,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:18,2760,0.344938530336349,0.3029990535883288,-40.0,1216.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:20,2755,0.2178145037232666,0.2642016546951007,968.0,0.0,2755,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:22,2755,0.2136774370208105,0.2628156082631981,0.0,-1.0,2755,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:24,2760,0.2211634131644221,0.2654861126144654,-13.0,-1.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:25,2755,0.2668220624578746,0.2791580877900237,0.0,-1.0,2755,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:27,2760,0.3922612359550562,0.271204545731472,-4.0,-1.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:29,2760,0.3743450548263382,0.2707234438851289,-53.0,1.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:31,2755,0.3993349370312721,0.2803896912502594,-300.0,0.0,2755,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:33,2760,0.3839712748896552,0.2923162810409043,-1.0,0.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:35,2760,0.3507080955400549,0.3589186550314273,18795.0,0.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:37,2760,0.315418016765273,0.348390667744466,-19.0,0.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:39,2760,0.307891263482075,0.3462297023207063,-49.0,0.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:41,2760,0.8640579876451125,0.4168523521400344,-35.0,-1.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:42,2765,0.6624928185259933,0.3852536307972312,185.0,8.0,2765,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:44,2755,0.376094152261861,0.3681740719701647,0.0,-1.0,2755,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:46,2760,0.2821208565561748,0.342720551631072,-112.0,-88.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:48,2760,0.3863602491877552,0.3723350180386063,-2.0,0.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:50,2760,0.2819988011871171,0.3387906525776076,-2.0,0.0,2760,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:52,2765,0.5671796521708045,0.413873142972917,-2.0,360.0,2765,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:54,2775,0.6853862927016974,0.5283747106440221,-2902.0,-1.0,2775,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:56,2775,0.6823087851735617,0.5687542789409685,-134.0,0.0,2775,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:57,2775,0.6025066308042886,0.5299336500109473,1035.0,-13.0,2775,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:30:59,2775,0.8909650881580852,0.6216375397300893,-11.0,-13425.0,2775,2780,2780,2755,2750,2750,2745,2755,2755,2730
2023-06-16 10:31:01,2765,2.4017397275952845,0.7210703374412138,7061.0,440.0,2765,2780,2780,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:03,2765,2.348645465253239,0.7061936529278929,36.0,-1.0,2765,2780,2780,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:05,2760,1.833291042882517,0.5675192101857917,-2.0,-1.0,2760,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:07,2770,1.9322230710466004,0.6655385723516265,-11.0,0.0,2770,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:09,2770,1.8623150565709312,0.6644882802460912,-2.0,-1.0,2770,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:11,2765,2.2915265154226008,0.728190803609798,-35.0,-1025.0,2765,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:12,2770,2.0250583117947425,0.6889929942321135,-13.0,-1.0,2770,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:14,2770,2.40188075982697,0.7352225610800809,-11.0,0.0,2770,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:16,2765,2.091459010473095,0.6357913336048966,-2.0,0.0,2765,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:18,2760,2.19020118640344,0.6566095315058589,-2.0,-364.0,2760,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:20,2760,2.2750456540544004,0.6662471469101303,-28.0,-1.0,2760,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:22,2755,1.1551353770418438,0.5873683055858875,-13.0,0.0,2755,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:24,2765,1.67523762553802,0.6362828210591139,-31.0,0.0,2765,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:25,2760,1.21031793072382,0.5880620823885868,-126.0,-2.0,2760,2770,2770,2780,2780,2755,2750,2750,2745,2755
2023-06-16 10:31:27,2760,1.2470579793340988,0.5934143804120032,-133.0,0.0,2760,2770,2770,2780,2780,2755,2750,2750,2745,2755
