time,stock_price,akpr,t_akpr,a_akpr,b_akpr,icln1,icln2,icln3,icln4,icln5,icln6,icln7,icln8,icln9,icln10
2023-06-09 14:30:20,2135,1.5630517334911476,1.675575103712616,950.0,505.0,2135,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:22,2130,3.057427700420203,1.980106730130456,0.0,45.0,2130,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:24,2130,2.0805710206995003,1.9174216872781784,0.0,102.0,2130,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:26,2130,2.0252944533803765,1.999478972832155,0.0,-1.0,2130,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:28,2140,3.3848807768286915,2.36698652856756,250.0,-1.0,2140,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:30,2140,3.26441793500617,2.297561338781993,-1.0,-176.0,2140,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:32,2135,2.0322731963598835,1.9287928764563484,0.0,-2681.0,2135,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:33,2135,2.2761083901875656,1.9876305992554344,3.0,-50.0,2135,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:35,2135,2.199746163609092,1.956176311936503,0.0,49.0,2135,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:37,2140,3.421943887775551,2.341804000503208,3.0,0.0,2140,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:39,2140,2.800505915522648,2.285770463273622,100.0,0.0,2140,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:41,2135,2.263509574420377,2.037749927667545,0.0,-1.0,2135,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:43,2150,6.489551604448537,3.8306498810813503,0.0,177.0,2150,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:45,2160,6.798085436033643,4.798453038674033,-435.0,599.0,2160,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:46,2140,3.4202446225221426,4.310924270514743,2894.0,1.0,2140,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:48,2150,1.605895334973745,2.4410359922583003,-102191.0,-1.0,2150,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:50,2155,2.106418383518225,3.541320942582144,0.0,-1.0,2155,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:52,2150,1.3989491046984202,2.9801763316469314,-7068.0,-9.0,2150,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:54,2160,1.393408944482939,2.595830650150889,-95.0,523.0,2160,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:56,2170,1.1263038053290706,2.01943799112744,-100.0,843.0,2170,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:30:58,2175,1.277896307695895,2.2918944083314656,663.0,-7282.0,2175,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:31:00,2160,0.6240215470078276,1.9807183793905687,111.0,0.0,2160,2110,2105,2100,2105,2115,2115,2135,2140,2130
2023-06-09 14:31:01,2150,2.091774281411222,3.3909991132131245,4639.0,0.0,2150,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:03,2160,1.8809608242035123,3.415366489943617,-486.0,3000.0,2160,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:05,2160,2.232664121197192,3.5347396589023363,-11606.0,-689.0,2160,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:07,2195,4.670768767865202,3.142726954083421,-70658.0,8331.0,2195,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:09,2180,8.4870294620204,3.291614859742229,-5.0,-275.0,2180,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:11,2165,2.237004638196631,2.6004063876257653,0.0,-100.0,2165,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:13,2170,2.1180910251732943,2.5086371538929284,35.0,0.0,2170,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:15,2170,1.530011175155864,2.6465672923204453,-565.0,-276.0,2170,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:16,2175,1.3623892888905134,2.2949000569687663,376.0,0.0,2175,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:18,2155,0.9260377720256926,1.9012468897067487,14.0,-66.0,2155,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:20,2165,0.8526688045074475,1.5645143696783426,-12.0,0.0,2165,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:22,2165,0.8625303775709798,1.459616645315723,-2.0,-7.0,2165,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:24,2165,0.9686287140671552,1.4508885921970034,0.0,240.0,2165,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:26,2165,1.4218348466678088,1.5320491872723092,-1358.0,0.0,2165,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:28,2165,0.964096490681294,1.4120089951634045,-198.0,68.0,2165,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:30,2165,0.9131065303283662,1.399821837057892,-90.0,158.0,2165,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:31,2160,1.4433460707758765,1.6369779778170712,3.0,-3.0,2160,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:33,2170,1.0733794610342315,1.4889650599699262,0.0,-55.0,2170,2155,2155,2110,2105,2100,2105,2115,2115,2135
2023-06-09 14:31:35,2165,0.6687125491077924,1.294236550490128,-873.0,-1.0,2165,2155,2155,2110,2105,2100,2105,2115,2115,2135
